X (m),Y (m),Z (m),DX
-2.619518141,0.010142577,1.261162524,-0.000862855
-2.622871064,0.008209705,1.260013718,-0.000299977
-2.622702489,0.011324219,1.260064178,-0.00014676
-2.624433733,0.004155608,1.258567059,0.000124281
-2.624439598,0.001197362,1.258567956,8.26E-05
-2.613801301,0.018097959,1.263079971,-0.001284208
-2.618710118,0.017926922,1.261414113,-0.000627067
-2.850890474,0.053244407,1.161307013,-0.001956613
-2.866515293,0.068822708,1.153573426,-0.001598257
-2.882075893,0.068827998,1.14596337,-0.001522218
-2.897617932,0.084398833,1.137971557,-0.001099705
-2.991815492,0.162282076,1.086922746,0.000303689
-2.97637278,0.146729536,1.095695044,1.49E-05
-2.964035709,0.131127932,1.102707634,-6.37E-05
-2.956255984,0.131129799,1.106742758,-0.000112389
-2.913181617,0.08440225,1.130251059,-0.001111566
-2.944065032,0.115521857,1.113548234,-0.000457594
-2.928603764,0.099961198,1.122010645,-0.000687589
-2.606482831,0.018176933,1.265518456,-0.001318942
-2.599088898,0.010422916,1.267955359,-0.001100981
-2.599035916,0.003267585,1.267991439,-0.000967988
-2.835338988,0.053234559,1.168694062,-0.001921877
-2.819648624,0.037662236,1.176197631,-0.002427129
-2.804118198,0.022094593,1.183494542,-0.002258445
-2.7891548,0.007159276,1.190396419,-0.002432522
-2.621244531,0.015748595,1.260544494,-0.00035167
-2.624422192,0.007642284,1.258565271,0.000145968
-2.624047158,0.011104178,1.258685843,3.72E-05
-2.628326347,0.001175661,1.256424339,-0.000174073
-2.628467053,0.004075012,1.25638004,-0.000267535
-2.614147186,0.025908042,1.262913875,-0.001407834
-2.621827222,0.019655604,1.260137603,-0.00044267
-2.618669997,0.024482317,1.26138913,-0.000348669
-2.850845486,0.068809012,1.1610721,-0.001974723
-2.866453851,0.08439114,1.153274408,-0.001582589
-2.882014923,0.084396748,1.145669902,-0.001517969
-2.897539519,0.099961337,1.137617829,-0.001087471
-2.991698636,0.177841581,1.086387357,0.000285183
-2.962325806,0.146717468,1.103029696,-0.000121973
-2.976256172,0.162289374,1.095175377,1.19E-05
-2.955218559,0.144131196,1.106818382,-5.53E-05
-2.944379223,0.131110459,1.112886047,-0.000436816
-2.913102381,0.09996473,1.129869797,-0.001094116
-2.928507613,0.11552503,1.121571365,-0.000670324
-2.606563794,0.025963333,1.265444189,-0.00131929
-2.599148571,0.025984936,1.267860434,-0.001103882
-2.59913961,0.0182025,1.267907619,-0.001117753
-2.587391798,0.007179466,1.271625206,-0.004489631
-2.572474287,0.007162751,1.276143015,-0.003801692
-2.835294096,0.068798632,1.168451117,-0.001903551
-2.819622919,0.053224735,1.176056213,-0.002441674
-2.804106314,0.037659081,1.183368689,-0.002239063
-2.789166302,0.022101096,1.190305418,-0.002652712
-2.77406288,0.007162966,1.197150728,-0.002441396
-2.624346095,0.015004472,1.258580405,-0.000270315
-2.62866392,0.007532559,1.256293595,-0.000292081
-2.628899453,0.011062648,1.256194635,-0.00033424
-2.636214656,0.003237373,1.253749894,-0.000827332
-2.614328091,0.033729231,1.262789641,-0.001565841
-2.625610127,0.019419715,1.257963746,-0.000362334
