X (m),Y (m),Z (m),DX
-0.212137737,0.645617638,0.662805381,6.54E-05
-0.211646626,0.636852155,0.669406858,3.16E-06
-0.21301065,0.640662703,0.667788588,0.000141727
-0.216047509,0.640444636,0.671752429,6.19E-05
-0.21568661,0.638963578,0.673010505,7.81E-06
-0.215662364,0.645270027,0.6675564,3.34E-05
-0.210235013,0.644273367,0.661436141,8.86E-05
-0.210968842,0.641270526,0.664788619,2.49E-05
-0.14110166,0.563122637,0.610420843,9.63E-05
-0.142718815,0.563416548,0.613233034,2.48E-05
-0.150883957,0.575710367,0.621513549,4.83E-05
-0.15131285,0.577639603,0.620147449,7.98E-05
-0.150285394,0.575345705,0.620293268,3.77E-05
-0.148829356,0.574211097,0.617641395,5.92E-05
-0.145887265,0.569974242,0.614930867,0.000156236
-0.1478958,0.571993613,0.617327061,3.06E-05
-0.153179052,0.578987948,0.623764249,0.00010648
-0.1547711,0.583396727,0.622411719,8.61E-05
-0.154775163,0.581002391,0.626103993,1.78E-05
-0.157344806,0.586832997,0.625500021,8.37E-05
-0.159972375,0.593279229,0.624288416,1.78E-05
-0.161218056,0.59413573,0.627227325,9.00E-05
-0.162482382,0.594895525,0.631892848,3.38E-05
-0.167671253,0.602388151,0.634876677,7.40E-05
-0.171060186,0.60701517,0.635157878,3.78E-05
-0.169315562,0.60445101,0.636673502,3.84E-05
-0.170310179,0.605830997,0.635778845,4.50E-05
-0.172948398,0.609122087,0.634740251,0.00023748
-0.164048352,0.59751775,0.634767373,2.71E-06
-0.164407713,0.597952265,0.63451371,9.84E-06
-0.164936331,0.598594611,0.634420791,9.18E-06
-0.163797652,0.59701905,0.633899294,3.01E-05
-0.192274299,0.650003955,0.630330336,0.001143694
-0.196990613,0.646000922,0.641610211,8.72E-05
-0.206792129,0.648269761,0.653561512,0.000136481
-0.20562372,0.652849851,0.647890059,0.000457067
-0.197369418,0.628526091,0.657372683,3.00E-05
-0.197902389,0.63088891,0.655283949,0.000217705
-0.209560507,0.641121194,0.663091358,0.000119155
-0.202552657,0.640981958,0.653839012,0.000116413
-0.205795631,0.640959828,0.658240978,0.000133912
-0.208098778,0.63731201,0.664152774,3.37E-05
-0.201471781,0.637311145,0.655279318,0.000102918
-0.204486445,0.636824974,0.659705075,0.000108893
-0.201119545,0.63086788,0.661290356,5.13E-05
-0.201526271,0.632202821,0.65925811,8.28E-05
-0.194883978,0.626710756,0.66050304,8.40E-05
-0.211032163,0.637847997,0.667677125,2.22E-05
-0.211129347,0.636749074,0.669083562,-7.40E-07
-0.209476974,0.639055423,0.664663831,1.07E-05
-0.209841871,0.636109447,0.668590588,3.70E-05
