X (m),Y (m),Z (m),DX
-4.228810938,0.456233852,0.533094472,0.000275814
-4.228135073,0.470209854,0.52826678,0.000709575
-4.220189544,0.477889501,0.531758093,0.000739679
-4.253117297,0.50225251,0.494064291,0.006199683
-4.229454612,0.454305768,0.53335551,9.89E-05
-4.262599783,0.499282735,0.486626785,0.004335843
-4.223484104,0.469371228,0.53238146,0.001043168
-4.223349126,0.46440027,0.534437475,0.000826839
-4.219767565,0.473327875,0.533879542,0.001077823
-4.228647705,0.454404194,0.534183253,5.39E-06
-4.227279503,0.45769034,0.533804814,0.000281695
-4.228631283,0.455387921,0.536726534,0.000163343
-4.227493995,0.456310316,0.535042582,0.000130111
-4.224549183,0.460570365,0.53626118,0.000321219
-4.183828971,0.682894117,0.44745047,0.006580204
-4.292757693,0.16088722,0.582376231,0.002977685
-4.294080794,0.14537661,0.58351243,0.003303912
-4.280268168,0.130164437,0.599492514,0.001577823
-4.265315796,0.114794154,0.614360645,0.000449061
-4.250404225,0.099371611,0.627229398,-0.000245023
-4.240374538,0.086488375,0.634935521,-4.82E-05
-4.233430196,0.08393326,0.639668396,-5.98E-05
-4.220236918,0.068482709,0.648481514,-0.000773422
-4.20512441,0.053005938,0.657353363,-0.000309481
-4.189998482,0.037523589,0.665541481,-0.000292142
-4.174740901,0.02202661,0.67317216,-0.000160272
-4.159128389,0.007131139,0.680425418,3.79E-05
-4.235481796,0.611310942,0.449040765,0.006613242
-4.223684387,0.627406984,0.450049414,0.004779444
-4.211928451,0.636768247,0.457018276,0.003070258
-4.199224574,0.652168873,0.459136512,0.005580998
-4.184510636,0.67077651,0.460402451,0.006656519
-4.251336657,0.565527324,0.46317004,0.006041704
-4.263334478,0.547774177,0.460944907,0.009275403
-4.252624207,0.5354758,0.478745321,0.005434267
-4.247006969,0.578596198,0.459377649,0.007945454
-4.242866865,0.590929233,0.455716555,0.002487888
-4.246396716,0.529801493,0.487495378,0.005202431
-4.249524312,0.517195357,0.490526673,0.00825053
-4.21199608,0.481228498,0.537063922,0.001003567
-4.208201051,0.484103508,0.538970689,0.0008828
-4.214127073,0.476211171,0.537339766,0.00075858
-4.218173496,0.48344381,0.53120576,0.002656642
-4.211451124,0.484447495,0.536207911,0.000594953
-4.20968164,0.494529206,0.533613652,0.000263837
-4.204934633,0.492978609,0.53797913,0.000835905
-4.212791989,0.491894397,0.5321965,0.001172773
-4.208299474,0.489074143,0.536879988,0.001054881
-4.203191561,0.488080237,0.541378323,0.000188608
-4.202040141,0.490991264,0.541105141,0.00032456
-4.201886209,0.490029247,0.544998839,0.000511906
-4.200581765,0.492667609,0.541584347,0.000345067
-4.200374593,0.491945982,0.545323832,0.000726322
-4.236820362,0.502151402,0.5084451,0.006286432
-4.222311983,0.44416628,0.547757558,1.05E-05
-4.231136341,0.465890126,0.527453534,0.000212485
-4.228694469,0.462496752,0.530734741,0.000339469
-4.231843001,0.458150494,0.529802544,0.000893924
-4.231136898,0.468578236,0.526444654,0.000119668
-4.226975829,0.485239567,0.523448924,0.000928884
-4.225390635,0.491601614,0.52224548,0.001649191
-4.225543915,0.475775219,0.528244065,0.002178431
-4.256196518,0.489174789,0.49699733,0.001310419
-4.24601442,0.499564212,0.501607691,0.002867579
-4.239814601,0.489116727,0.511319908,0.001911533
-4.230270506,0.452748792,0.533410736,0.000130871
-4.23259361,0.454352545,0.530707045,0.000590852
-4.265365369,0.486475687,0.489670006,0.008088302
-4.219645352,0.469210592,0.535599302,0.000636643
-4.222211768,0.464186442,0.538200962,0.00123583
-4.216160335,0.472926442,0.536991043,0.000380977
-4.213464905,0.475458258,0.541263463,0.001125818
-4.210313271,0.47929884,0.541556638,0.000872929
