X (m),Y (m),Z (m),DX
-0.001242245,0.04892524,0.395143591,0.000410418
-0.001248409,0.004009476,0.381891356,2.45E-05
-0.001293554,0.072293728,0.180420451,0.000302294
-0.001298341,0.041156537,0.170295827,0.000477969
-0.00130449,0.048970979,0.38445344,0.000257017
-0.001333682,0.033385385,0.402306041,0.000435298
-0.001388081,0.080009867,0.176230899,0.00038808
-0.001401042,0.001422518,0.381623588,4.38E-05
-0.001402204,0.06446423,0.388919055,0.000333461
-0.001408099,0.056690315,0.395124216,0.000412909
-0.001430591,0.048927154,0.170300516,0.000481006
-0.001452196,0.041155042,0.402300859,0.000436335
-0.001487851,0.056749172,0.384277508,0.000257009
-0.001502063,0.005211733,0.381291814,2.65E-05
-0.001520742,0.003100671,0.409827166,0.000346396
-0.001544416,0.010080545,0.409827338,0.000433969
-0.001550946,0.080051589,0.180679164,0.000294514
-0.001587155,0.056698735,0.170339801,0.000481665
-0.001588956,0.048920724,0.402299779,0.000437826
-0.001595156,0.064454643,0.395049389,0.000413936
-0.001597525,0.017843192,0.409821905,0.000435788
-0.001608684,0.072234077,0.388817051,0.000330785
-0.001654131,0.087795962,0.176125076,0.000389386
-0.001654221,0.064496144,0.384230037,0.000260567
-0.001684996,0.025610803,0.409816383,0.000435581
-0.001756816,0.056683991,0.402294609,0.000439013
-0.00178216,0.087843654,0.180626174,0.000301848
-0.001783719,0.064472854,0.170312317,0.000475835
-0.001791738,0.033379958,0.409813092,0.000436223
-0.00179382,0.010087044,0.184050256,0.000249723
-0.001803922,0.072220703,0.394945118,0.00041885
-0.001843805,0.079998701,0.388724097,0.00033907
-0.00184882,0.072272763,0.384185628,0.000258892
-0.001898669,0.017848674,0.18410033,0.000262733
-0.001911921,0.041149213,0.409811734,0.000437112
-0.001914586,0.09558144,0.176089134,0.00037637
-0.001917495,0.003121015,0.184159636,0.000209349
-0.001952864,0.064448362,0.40224587,0.000443538
-0.00197343,0.072242189,0.170401283,0.000469834
-0.001983741,0.095632771,0.18052169,0.000297884
-0.002043127,0.079985984,0.39493144,0.000421082
-0.002050053,0.003100823,0.417356753,0.000339058
-0.002050316,0.048916123,0.409819202,0.000438657
-0.002065916,0.025639143,0.184219635,0.000262242
-0.002079761,0.010080571,0.417382783,0.000423981
-0.002093823,0.080037278,0.38404945,0.000255005
-0.002105159,0.087750795,0.388782977,0.000344174
-0.002116302,0.033444538,0.184193863,0.000261036
-0.002133139,0.017842562,0.417393639,0.000426613
-0.002136494,0.041238981,0.184080985,0.000265051
-0.002168054,0.072214865,0.402201355,0.000448356
-0.002171407,0.010035466,0.380748053,0.000213531
-0.002180248,0.103333532,0.176278419,0.000376689
-0.002182084,0.080004189,0.170513077,0.00048086
-0.002218675,0.056679732,0.409820165,0.000440292
-0.002219945,0.025609784,0.417391332,0.000427625
-0.002232598,0.003100569,0.163561267,0.000396363
-0.002242004,0.049024035,0.184075443,0.000260479
